text,intent
show the Slack history for the operations channel,slack.history
show the Slack history for the backend channel,slack.history
show the Slack history for the planning channel,slack.history
show the Slack history for the hiring channel,slack.history
show the Slack history for the latest conversation,slack.history
read recent messages in the engineering channel,slack.history
read recent messages in the general channel,slack.history
read recent messages in the announcement channel,slack.history
read recent messages in the project channel,slack.history
read recent messages in the release channel,slack.history
read recent messages in the support channel,slack.history
read recent messages in the dev channel,slack.history
read recent messages in the design channel,slack.history
read recent messages in the finance channel,slack.history
read recent messages in the team chat,slack.history
read recent messages in this morning,slack.history
read recent messages in today,slack.history
read recent messages in yesterday,slack.history
read recent messages in the outage thread,slack.history
read recent messages in the client channel,slack.history
read recent messages in the operations channel,slack.history
read recent messages in the backend channel,slack.history
read recent messages in the planning channel,slack.history
read recent messages in the hiring channel,slack.history
read recent messages in the latest conversation,slack.history
what was posted in the engineering channel,slack.history
what was posted in the general channel,slack.history
what was posted in the announcement channel,slack.history
what was posted in the project channel,slack.history
what was posted in the release channel,slack.history
what was posted in the support channel,slack.history
what was posted in the dev channel,slack.history
what was posted in the design channel,slack.history
what was posted in the finance channel,slack.history
what was posted in the team chat,slack.history
what was posted in this morning,slack.history
what was posted in today,slack.history
what was posted in yesterday,slack.history
what was posted in the outage thread,slack.history
what was posted in the client channel,slack.history
what was posted in the operations channel,slack.history
what was posted in the backend channel,slack.history
what was posted in the planning channel,slack.history
what was posted in the hiring channel,slack.history
what was posted in the latest conversation,slack.history
look through the conversation in the engineering channel,slack.history
look through the conversation in the general channel,slack.history
look through the conversation in the announcement channel,slack.history
look through the conversation in the project channel,slack.history
look through the conversation in the release channel,slack.history
look through the conversation in the support channel,slack.history
look through the conversation in the dev channel,slack.history
look through the conversation in the design channel,slack.history
look through the conversation in the finance channel,slack.history
look through the conversation in the team chat,slack.history
look through the conversation in this morning,slack.history
look through the conversation in today,slack.history
look through the conversation in yesterday,slack.history
look through the conversation in the outage thread,slack.history
look through the conversation in the client channel,slack.history
look through the conversation in the operations channel,slack.history
look through the conversation in the backend channel,slack.history
look through the conversation in the planning channel,slack.history
look through the conversation in the hiring channel,slack.history
look through the conversation in the latest conversation,slack.history
show me the latest chat from the engineering channel,slack.history
show me the latest chat from the general channel,slack.history
show me the latest chat from the announcement channel,slack.history
show me the latest chat from the project channel,slack.history
show me the latest chat from the release channel,slack.history
show me the latest chat from the support channel,slack.history
show me the latest chat from the dev channel,slack.history
show me the latest chat from the design channel,slack.history
show me the latest chat from the finance channel,slack.history
show me the latest chat from the team chat,slack.history
show me the latest chat from this morning,slack.history
show me the latest chat from today,slack.history
show me the latest chat from yesterday,slack.history
show me the latest chat from the outage thread,slack.history
show me the latest chat from the client channel,slack.history
show me the latest chat from the operations channel,slack.history
show me the latest chat from the backend channel,slack.history
show me the latest chat from the planning channel,slack.history
show me the latest chat from the hiring channel,slack.history
show me the latest chat from the latest conversation,slack.history
get the message history for the engineering channel,slack.history
get the message history for the general channel,slack.history
get the message history for the announcement channel,slack.history
get the message history for the project channel,slack.history
get the message history for the release channel,slack.history
get the message history for the support channel,slack.history
get the message history for the dev channel,slack.history
get the message history for the design channel,slack.history
get the message history for the finance channel,slack.history
get the message history for the team chat,slack.history
get the message history for this morning,slack.history
get the message history for today,slack.history
get the message history for yesterday,slack.history
get the message history for the outage thread,slack.history
get the message history for the client channel,slack.history
get the message history for the operations channel,slack.history
get the message history for the backend channel,slack.history
get the message history for the planning channel,slack.history
get the message history for the hiring channel,slack.history
get the message history for the latest conversation,slack.history
read today's discussion in the engineering channel,slack.history
read today's discussion in the general channel,slack.history
read today's discussion in the announcement channel,slack.history
read today's discussion in the project channel,slack.history
read today's discussion in the release channel,slack.history
read today's discussion in the support channel,slack.history
read today's discussion in the dev channel,slack.history
read today's discussion in the design channel,slack.history
read today's discussion in the finance channel,slack.history
read today's discussion in the team chat,slack.history
read today's discussion in this morning,slack.history
read today's discussion in today,slack.history
read today's discussion in yesterday,slack.history
read today's discussion in the outage thread,slack.history
read today's discussion in the client channel,slack.history
read today's discussion in the operations channel,slack.history
read today's discussion in the backend channel,slack.history
read today's discussion in the planning channel,slack.history
read today's discussion in the hiring channel,slack.history
read today's discussion in the latest conversation,slack.history
pull up recent posts from the engineering channel,slack.history
pull up recent posts from the general channel,slack.history
pull up recent posts from the announcement channel,slack.history
pull up recent posts from the project channel,slack.history
pull up recent posts from the release channel,slack.history
pull up recent posts from the support channel,slack.history
pull up recent posts from the dev channel,slack.history
pull up recent posts from the design channel,slack.history
pull up recent posts from the finance channel,slack.history
pull up recent posts from the team chat,slack.history
pull up recent posts from this morning,slack.history
pull up recent posts from today,slack.history
pull up recent posts from yesterday,slack.history
pull up recent posts from the outage thread,slack.history
pull up recent posts from the client channel,slack.history
pull up recent posts from the operations channel,slack.history
pull up recent posts from the backend channel,slack.history
pull up recent posts from the planning channel,slack.history
pull up recent posts from the hiring channel,slack.history
pull up recent posts from the latest conversation,slack.history
what did people say in the engineering channel,slack.history
what did people say in the general channel,slack.history
what did people say in the announcement channel,slack.history
what did people say in the project channel,slack.history
what did people say in the release channel,slack.history
what did people say in the support channel,slack.history
what did people say in the dev channel,slack.history
what did people say in the design channel,slack.history
what did people say in the finance channel,slack.history
what did people say in the team chat,slack.history
what did people say in this morning,slack.history
what did people say in today,slack.history
what did people say in yesterday,slack.history
what did people say in the outage thread,slack.history
what did people say in the client channel,slack.history
what did people say in the operations channel,slack.history
what did people say in the backend channel,slack.history
what did people say in the planning channel,slack.history
what did people say in the hiring channel,slack.history
what did people say in the latest conversation,slack.history
open the latest messages from the engineering channel,slack.history
open the latest messages from the general channel,slack.history
open the latest messages from the announcement channel,slack.history
open the latest messages from the project channel,slack.history
open the latest messages from the release channel,slack.history
open the latest messages from the support channel,slack.history
open the latest messages from the dev channel,slack.history
open the latest messages from the design channel,slack.history
open the latest messages from the finance channel,slack.history
open the latest messages from the team chat,slack.history
open the latest messages from this morning,slack.history
open the latest messages from today,slack.history
open the latest messages from yesterday,slack.history
open the latest messages from the outage thread,slack.history
open the latest messages from the client channel,slack.history
open the latest messages from the operations channel,slack.history
open the latest messages from the backend channel,slack.history
open the latest messages from the planning channel,slack.history
open the latest messages from the hiring channel,slack.history
open the latest messages from the latest conversation,slack.history
search the web for competitor pricing,research.search
search the web for the latest AI tools,research.search
search the web for FastAPI tutorials,research.search
search the web for LangGraph documentation,research.search
search the web for OAuth best practices,research.search
search the web for market trends,research.search
search the web for vector databases,research.search
search the web for MCP servers,research.search
search the web for open source LLMs,research.search
search the web for Slack API changes,research.search
search the web for Google Workspace APIs,research.search
search the web for cloud costs,research.search
search the web for RAG benchmarks,research.search
search the web for agent architecture,research.search
search the web for Django versus FastAPI,research.search
search the web for enterprise search,research.search
search the web for async Python,research.search
search the web for current stock news,research.search
search the web for security standards,research.search
search the web for product management tools,research.search
look up competitor pricing online,research.search
look up the latest AI tools online,research.search
look up FastAPI tutorials online,research.search
look up LangGraph documentation online,research.search
look up OAuth best practices online,research.search
look up market trends online,research.search
look up vector databases online,research.search
look up MCP servers online,research.search
look up open source LLMs online,research.search
look up Slack API changes online,research.search
look up Google Workspace APIs online,research.search
look up cloud costs online,research.search
look up RAG benchmarks online,research.search
look up agent architecture online,research.search
look up Django versus FastAPI online,research.search
look up enterprise search online,research.search
look up async Python online,research.search
look up current stock news online,research.search
look up security standards online,research.search
look up product management tools online,research.search
find information about competitor pricing,research.search
find information about the latest AI tools,research.search
find information about FastAPI tutorials,research.search
find information about LangGraph documentation,research.search
find information about OAuth best practices,research.search
find information about market trends,research.search
find information about vector databases,research.search
find information about MCP servers,research.search
find information about open source LLMs,research.search
find information about Slack API changes,research.search
find information about Google Workspace APIs,research.search
find information about cloud costs,research.search
find information about RAG benchmarks,research.search
find information about agent architecture,research.search
find information about Django versus FastAPI,research.search
find information about enterprise search,research.search
find information about async Python,research.search
find information about current stock news,research.search
find information about security standards,research.search
find information about product management tools,research.search
research competitor pricing,research.search
research the latest AI tools,research.search
research FastAPI tutorials,research.search
research LangGraph documentation,research.search
research OAuth best practices,research.search
research market trends,research.search
research vector databases,research.search
research MCP servers,research.search
research open source LLMs,research.search
research Slack API changes,research.search
research Google Workspace APIs,research.search
research cloud costs,research.search
research RAG benchmarks,research.search
research agent architecture,research.search
research Django versus FastAPI,research.search
research enterprise search,research.search
research async Python,research.search
research current stock news,research.search
research security standards,research.search
research product management tools,research.search
what is the latest on competitor pricing,research.search
what is the latest on the latest AI tools,research.search
what is the latest on FastAPI tutorials,research.search
what is the latest on LangGraph documentation,research.search
what is the latest on OAuth best practices,research.search
what is the latest on market trends,research.search
what is the latest on vector databases,research.search
what is the latest on MCP servers,research.search
what is the latest on open source LLMs,research.search
what is the latest on Slack API changes,research.search
what is the latest on Google Workspace APIs,research.search
what is the latest on cloud costs,research.search
what is the latest on RAG benchmarks,research.search
what is the latest on agent architecture,research.search
what is the latest on Django versus FastAPI,research.search
what is the latest on enterprise search,research.search
what is the latest on async Python,research.search
what is the latest on current stock news,research.search
what is the latest on security standards,research.search
what is the latest on product management tools,research.search
find recent sources about competitor pricing,research.search
find recent sources about the latest AI tools,research.search
find recent sources about FastAPI tutorials,research.search
find recent sources about LangGraph documentation,research.search
find recent sources about OAuth best practices,research.search
find recent sources about market trends,research.search
find recent sources about vector databases,research.search
find recent sources about MCP servers,research.search
find recent sources about open source LLMs,research.search
find recent sources about Slack API changes,research.search
find recent sources about Google Workspace APIs,research.search
find recent sources about cloud costs,research.search
find recent sources about RAG benchmarks,research.search
find recent sources about agent architecture,research.search
find recent sources about Django versus FastAPI,research.search
find recent sources about enterprise search,research.search
find recent sources about async Python,research.search
find recent sources about current stock news,research.search
find recent sources about security standards,research.search
find recent sources about product management tools,research.search
compare options for competitor pricing,research.search
compare options for the latest AI tools,research.search
compare options for FastAPI tutorials,research.search
compare options for LangGraph documentation,research.search
compare options for OAuth best practices,research.search
compare options for market trends,research.search
compare options for vector databases,research.search
compare options for MCP servers,research.search
compare options for open source LLMs,research.search
compare options for Slack API changes,research.search
compare options for Google Workspace APIs,research.search
compare options for cloud costs,research.search
compare options for RAG benchmarks,research.search
compare options for agent architecture,research.search
compare options for Django versus FastAPI,research.search
compare options for enterprise search,research.search
compare options for async Python,research.search
compare options for current stock news,research.search
compare options for security standards,research.search
compare options for product management tools,research.search
search online for competitor pricing,research.search
search online for the latest AI tools,research.search
search online for FastAPI tutorials,research.search
search online for LangGraph documentation,research.search
search online for OAuth best practices,research.search
search online for market trends,research.search
search online for vector databases,research.search
search online for MCP servers,research.search
search online for open source LLMs,research.search
search online for Slack API changes,research.search
search online for Google Workspace APIs,research.search
search online for cloud costs,research.search
search online for RAG benchmarks,research.search
search online for agent architecture,research.search
search online for Django versus FastAPI,research.search
search online for enterprise search,research.search
search online for async Python,research.search
search online for current stock news,research.search
search online for security standards,research.search
search online for product management tools,research.search
get current information on competitor pricing,research.search
get current information on the latest AI tools,research.search
get current information on FastAPI tutorials,research.search
get current information on LangGraph documentation,research.search
get current information on OAuth best practices,research.search
get current information on market trends,research.search
get current information on vector databases,research.search
get current information on MCP servers,research.search
get current information on open source LLMs,research.search
get current information on Slack API changes,research.search
get current information on Google Workspace APIs,research.search
get current information on cloud costs,research.search
get current information on RAG benchmarks,research.search
get current information on agent architecture,research.search
get current information on Django versus FastAPI,research.search
get current information on enterprise search,research.search
get current information on async Python,research.search
get current information on current stock news,research.search
get current information on security standards,research.search
get current information on product management tools,research.search
look for articles about competitor pricing,research.search
look for articles about the latest AI tools,research.search
look for articles about FastAPI tutorials,research.search
look for articles about LangGraph documentation,research.search
look for articles about OAuth best practices,research.search
look for articles about market trends,research.search
look for articles about vector databases,research.search
look for articles about MCP servers,research.search
look for articles about open source LLMs,research.search
look for articles about Slack API changes,research.search
look for articles about Google Workspace APIs,research.search
look for articles about cloud costs,research.search
look for articles about RAG benchmarks,research.search
look for articles about agent architecture,research.search
look for articles about Django versus FastAPI,research.search
look for articles about enterprise search,research.search
look for articles about async Python,research.search
look for articles about current stock news,research.search
look for articles about security standards,research.search
look for articles about product management tools,research.search
say hello today,general
say hello please,general
say hello right now,general
say hello for a moment,general
say hello friend,general
say hello there,general
say hello again,general
say hello when you can,general
say hello this morning,general
say hello I have a question,general
hi today,general
hi please,general
hi right now,general
hi for a moment,general
hi friend,general
hi there,general
hi again,general
hi when you can,general
hi this morning,general
hi I have a question,general
how are you today,general
how are you please,general
how are you right now,general
how are you for a moment,general
how are you friend,general
how are you there,general
how are you again,general
how are you when you can,general
how are you this morning,general
how are you I have a question,general
what can you do today,general
what can you do please,general
what can you do right now,general
what can you do for a moment,general
what can you do friend,general
what can you do there,general
what can you do again,general
what can you do when you can,general
what can you do this morning,general
what can you do I have a question,general
thanks for your help today,general
thanks for your help please,general
thanks for your help right now,general
thanks for your help for a moment,general
thanks for your help friend,general
thanks for your help there,general
thanks for your help again,general
thanks for your help when you can,general
thanks for your help this morning,general
thanks for your help I have a question,general
good morning today,general
good morning please,general
good morning right now,general
good morning for a moment,general
good morning friend,general
good morning there,general
good morning again,general
good morning when you can,general
good morning this morning,general
good morning I have a question,general
who are you today,general
who are you please,general
who are you right now,general
who are you for a moment,general
who are you friend,general
who are you there,general
who are you again,general
who are you when you can,general
who are you this morning,general
who are you I have a question,general
tell me a joke today,general
tell me a joke please,general
tell me a joke right now,general
tell me a joke for a moment,general
tell me a joke friend,general
tell me a joke there,general
tell me a joke again,general
tell me a joke when you can,general
tell me a joke this morning,general
tell me a joke I have a question,general
what is your name today,general
what is your name please,general
what is your name right now,general
what is your name for a moment,general
what is your name friend,general
what is your name there,general
what is your name again,general
what is your name when you can,general
what is your name this morning,general
what is your name I have a question,general
help me out today,general
help me out please,general
help me out right now,general
help me out for a moment,general
help me out friend,general
help me out there,general
help me out again,general
help me out when you can,general
help me out this morning,general
help me out I have a question,general
good evening today,general
good evening please,general
good evening right now,general
good evening for a moment,general
good evening friend,general
good evening there,general
good evening again,general
good evening when you can,general
good evening this morning,general
good evening I have a question,general
hey assistant today,general
hey assistant please,general
hey assistant right now,general
hey assistant for a moment,general
hey assistant friend,general
hey assistant there,general
hey assistant again,general
hey assistant when you can,general
hey assistant this morning,general
hey assistant I have a question,general
how is it going today,general
how is it going please,general
how is it going right now,general
how is it going for a moment,general
how is it going friend,general
how is it going there,general
how is it going again,general
how is it going when you can,general
how is it going this morning,general
how is it going I have a question,general
what is your purpose today,general
what is your purpose please,general
what is your purpose right now,general
what is your purpose for a moment,general
what is your purpose friend,general
what is your purpose there,general
what is your purpose again,general
what is your purpose when you can,general
what is your purpose this morning,general
what is your purpose I have a question,general
introduce yourself today,general
introduce yourself please,general
introduce yourself right now,general
introduce yourself for a moment,general
introduce yourself friend,general
introduce yourself there,general
introduce yourself again,general
introduce yourself when you can,general
introduce yourself this morning,general
introduce yourself I have a question,general
thank you today,general
thank you please,general
thank you right now,general
thank you for a moment,general
thank you friend,general
thank you there,general
thank you again,general
thank you when you can,general
thank you this morning,general
thank you I have a question,general
who made you today,general
who made you please,general
who made you right now,general
who made you for a moment,general
who made you friend,general
who made you there,general
who made you again,general
who made you when you can,general
who made you this morning,general
who made you I have a question,general
good night today,general
good night please,general
good night right now,general
good night for a moment,general
good night friend,general
good night there,general
good night again,general
good night when you can,general
good night this morning,general
good night I have a question,general
what features do you have today,general
what features do you have please,general
what features do you have right now,general
what features do you have for a moment,general
what features do you have friend,general
what features do you have there,general
what features do you have again,general
what features do you have when you can,general
what features do you have this morning,general
what features do you have I have a question,general
are you an AI today,general
are you an AI please,general
are you an AI right now,general
are you an AI for a moment,general
are you an AI friend,general
are you an AI there,general
are you an AI again,general
are you an AI when you can,general
are you an AI this morning,general
are you an AI I have a question,general
book a flight,out_of_scope
book food delivery,out_of_scope
book my GitHub,out_of_scope
book Notion,out_of_scope
book a WhatsApp message,out_of_scope
book Ahmed,out_of_scope
book something online,out_of_scope
book some music,out_of_scope
book this into Chinese,out_of_scope
book my package,out_of_scope
book the weather,out_of_scope
book a hotel room,out_of_scope
book an Instagram post,out_of_scope
book an SMS,out_of_scope
book my bank account,out_of_scope
book a restaurant booking,out_of_scope
book a video,out_of_scope
book my tax return,out_of_scope
book a recipe,out_of_scope
book a phone call,out_of_scope
order a flight,out_of_scope
order food delivery,out_of_scope
order my GitHub,out_of_scope
order Notion,out_of_scope
order a WhatsApp message,out_of_scope
order Ahmed,out_of_scope
order something online,out_of_scope
order some music,out_of_scope
order this into Chinese,out_of_scope
order my package,out_of_scope
order the weather,out_of_scope
order a hotel room,out_of_scope
order an Instagram post,out_of_scope
order an SMS,out_of_scope
order my bank account,out_of_scope
order a restaurant booking,out_of_scope
order a video,out_of_scope
order my tax return,out_of_scope
order a recipe,out_of_scope
order a phone call,out_of_scope
check a flight,out_of_scope
check food delivery,out_of_scope
check my GitHub,out_of_scope
check Notion,out_of_scope
check a WhatsApp message,out_of_scope
check Ahmed,out_of_scope
check something online,out_of_scope
check some music,out_of_scope
check this into Chinese,out_of_scope
check my package,out_of_scope
check the weather,out_of_scope
check a hotel room,out_of_scope
check an Instagram post,out_of_scope
check an SMS,out_of_scope
check my bank account,out_of_scope
check a restaurant booking,out_of_scope
check a video,out_of_scope
check my tax return,out_of_scope
check a recipe,out_of_scope
check a phone call,out_of_scope
open a flight,out_of_scope
open food delivery,out_of_scope
open my GitHub,out_of_scope
open Notion,out_of_scope
open a WhatsApp message,out_of_scope
open Ahmed,out_of_scope
open something online,out_of_scope
open some music,out_of_scope
open this into Chinese,out_of_scope
open my package,out_of_scope
open the weather,out_of_scope
open a hotel room,out_of_scope
open an Instagram post,out_of_scope
open an SMS,out_of_scope
open my bank account,out_of_scope
open a restaurant booking,out_of_scope
open a video,out_of_scope
open my tax return,out_of_scope
open a recipe,out_of_scope
open a phone call,out_of_scope
send a flight,out_of_scope
send food delivery,out_of_scope
send my GitHub,out_of_scope
send Notion,out_of_scope
send a WhatsApp message,out_of_scope
send Ahmed,out_of_scope
send something online,out_of_scope
send some music,out_of_scope
send this into Chinese,out_of_scope
send my package,out_of_scope
send the weather,out_of_scope
send a hotel room,out_of_scope
send an Instagram post,out_of_scope
send an SMS,out_of_scope
send my bank account,out_of_scope
send a restaurant booking,out_of_scope
send a video,out_of_scope
send my tax return,out_of_scope
send a recipe,out_of_scope
send a phone call,out_of_scope
call a flight,out_of_scope
call food delivery,out_of_scope
call my GitHub,out_of_scope
call Notion,out_of_scope
call a WhatsApp message,out_of_scope
call Ahmed,out_of_scope
call something online,out_of_scope
call some music,out_of_scope
call this into Chinese,out_of_scope
call my package,out_of_scope
call the weather,out_of_scope
call a hotel room,out_of_scope
call an Instagram post,out_of_scope
call an SMS,out_of_scope
call my bank account,out_of_scope
call a restaurant booking,out_of_scope
call a video,out_of_scope
call my tax return,out_of_scope
call a recipe,out_of_scope
call a phone call,out_of_scope
buy a flight,out_of_scope
buy food delivery,out_of_scope
buy my GitHub,out_of_scope
buy Notion,out_of_scope
buy a WhatsApp message,out_of_scope
buy Ahmed,out_of_scope
buy something online,out_of_scope
buy some music,out_of_scope
buy this into Chinese,out_of_scope
buy my package,out_of_scope
buy the weather,out_of_scope
buy a hotel room,out_of_scope
buy an Instagram post,out_of_scope
buy an SMS,out_of_scope
buy my bank account,out_of_scope
buy a restaurant booking,out_of_scope
buy a video,out_of_scope
buy my tax return,out_of_scope
buy a recipe,out_of_scope
buy a phone call,out_of_scope
play a flight,out_of_scope
play food delivery,out_of_scope
play my GitHub,out_of_scope
play Notion,out_of_scope
play a WhatsApp message,out_of_scope
play Ahmed,out_of_scope
play something online,out_of_scope
play some music,out_of_scope
play this into Chinese,out_of_scope
play my package,out_of_scope
play the weather,out_of_scope
play a hotel room,out_of_scope
play an Instagram post,out_of_scope
play an SMS,out_of_scope
play my bank account,out_of_scope
play a restaurant booking,out_of_scope
play a video,out_of_scope
play my tax return,out_of_scope
play a recipe,out_of_scope
play a phone call,out_of_scope
translate a flight,out_of_scope
translate food delivery,out_of_scope
translate my GitHub,out_of_scope
translate Notion,out_of_scope
translate a WhatsApp message,out_of_scope
translate Ahmed,out_of_scope
translate something online,out_of_scope
translate some music,out_of_scope
translate this into Chinese,out_of_scope
translate my package,out_of_scope
translate the weather,out_of_scope
translate a hotel room,out_of_scope
translate an Instagram post,out_of_scope
translate an SMS,out_of_scope
translate my bank account,out_of_scope
translate a restaurant booking,out_of_scope
translate a video,out_of_scope
translate my tax return,out_of_scope
translate a recipe,out_of_scope
translate a phone call,out_of_scope
track a flight,out_of_scope
track food delivery,out_of_scope
track my GitHub,out_of_scope
track Notion,out_of_scope
track a WhatsApp message,out_of_scope
track Ahmed,out_of_scope
track something online,out_of_scope
track some music,out_of_scope
track this into Chinese,out_of_scope
track my package,out_of_scope
track the weather,out_of_scope
track a hotel room,out_of_scope
track an Instagram post,out_of_scope
track an SMS,out_of_scope
track my bank account,out_of_scope
track a restaurant booking,out_of_scope
track a video,out_of_scope
track my tax return,out_of_scope
track a recipe,out_of_scope
track a phone call,out_of_scope
schedule a meeting with John tomorrow at 3 PM,calendar.create
schedule John's meeting for tomorrow at three,calendar.create
put a 3 PM meeting with John on my calendar,calendar.create
set up the meeting with John for tomorrow,calendar.create
book John's meeting for tomorrow afternoon,calendar.create
create an invite for John tomorrow at 3,calendar.create
arrange a meeting with John at three tomorrow,calendar.create
add John's 3 PM meeting to my schedule,calendar.create
calendarize a meeting with John tomorrow,calendar.create
make a meeting invite for John at 3 PM,calendar.create
schedule the John meeting for tomorrow,calendar.create
I need to set up time with John tomorrow,calendar.create
put John and me down for a meeting at 3,calendar.create
create the calendar event for my meeting with John,calendar.create
book a meeting slot with John tomorrow,calendar.create
add the John call to my calendar for 3 PM,calendar.create
make a new calendar appointment with John,calendar.create
get the John meeting onto my schedule,calendar.create
send a calendar invite to John for tomorrow,calendar.create
arrange John's meeting in the calendar,calendar.create
is there any massage from Arsalan in Slack,slack.search
is there any message from Arsalan in Slack,slack.search
did Arsalan say anything in Slack,slack.search
look for messages from Arsalan on Slack,slack.search
check Slack for a note from Arsalan,slack.search
has Arsalan posted anything in Slack,slack.search
find what Arsalan wrote in Slack,slack.search
search Slack messages sent by Arsalan,slack.search
did anyone mention Arsalan in Slack,slack.search
look up Arsalan's Slack messages,slack.search
was there a Slack message from Arsalan,slack.search
find Arsalan in the Slack conversation,slack.search
check whether Arsalan replied in Slack,slack.search
search the team chat for Arsalan,slack.search
what did Arsalan say on Slack,slack.search
look through Slack for anything from Arsalan,slack.search
find a message by Arsalan in the dev channel,slack.search
search the engineering channel for Arsalan,slack.search
has Arsalan mentioned the deployment in Slack,slack.search
find the Slack note Arsalan sent me,slack.search
draft an email to Ahmed,email.draft
compose an unsent email for Ahmed,email.draft
write but do not send a message to Ahmed,email.draft
prepare a draft email addressed to Ahmed,email.draft
start an email to Ahmed and leave it unsent,email.draft
save a draft for my email to Ahmed,email.draft
put together an email draft for Ahmed,email.draft
begin a reply to Ahmed without sending it,email.draft
write an unfinished email to Ahmed,email.draft
create a draft message for Ahmed in Gmail,email.draft
draft a note for Ahmed about the meeting,email.draft
compose a reply to Ahmed and keep it as a draft,email.draft
make an unsent email to Ahmed,email.draft
prepare the wording for an email to Ahmed,email.draft
write an email to Ahmed for later sending,email.draft
leave a draft for Ahmed in my inbox,email.draft
create an unsent reply for Ahmed,email.draft
formulate an email to Ahmed but do not send,email.draft
save my message to Ahmed as a draft,email.draft
open a new draft addressed to Ahmed,email.draft
schedule a meeting with John at 10:0,calendar.create
schedule a meeting with John at 10:00,calendar.create
schedule a meeting with John at ten,calendar.create
put John meeting 10:0 on calendar,calendar.create
book John for 10 AM tomorrow,calendar.create
set a meeting with John for ten this morning,calendar.create
create meeting John 10:00,calendar.create
add John meeting at 10 to my calendar,calendar.create
John meeting tomorrow at 10,calendar.create
calendar invite John 10:0,calendar.create
make a 10 AM appointment with John,calendar.create
arrange John meeting for 10 o'clock,calendar.create
new calendar event with John at 10,calendar.create
schedule John tomorrow 10 AM,calendar.create
add a call with John at 10:00,calendar.create
put a 10 oclock meeting with John on my schedule,calendar.create
set up John and me for 10 AM,calendar.create
book a 10:0 meeting with John,calendar.create
create an event for John at ten tomorrow,calendar.create
I need John on my calendar at 10 AM,calendar.create
email John about the meeting,email.send
email John about tomorrow's meeting,email.send
email John the meeting details,email.send
send John an email about the meeting,email.send
write to John by email about the meeting,email.send
contact John over email about the meeting,email.send
send John the meeting update,email.send
tell John about the meeting by email,email.send
get an email to John about the meeting,email.send
message John in Gmail about the meeting,email.send
email John with the meeting time,email.send
send a meeting note to John by email,email.send
email John and confirm the meeting,email.send
send John a message about tomorrow's meeting,email.send
write an email to John regarding the meeting,email.send
email the meeting change to John,email.send
send John the calendar details by email,email.send
notify John by email about the meeting,email.send
email John the updated meeting information,email.send
send an email to John concerning the meeting,email.send
update the spreadsheet with the latest data,sheets.update
edit the spreadsheet with the latest data,sheets.update
replace the old spreadsheet values with the latest data,sheets.update
modify the spreadsheet using the latest data,sheets.update
overwrite the existing sheet data with the latest data,sheets.update
refresh the spreadsheet's existing data,sheets.update
apply the latest data to the spreadsheet,sheets.update
change the spreadsheet to reflect the latest data,sheets.update
revise the current spreadsheet entries with the latest data,sheets.update
correct the spreadsheet using the latest data,sheets.update
update existing rows with the latest data,sheets.update
change the current values in the spreadsheet,sheets.update
replace outdated figures in the sheet,sheets.update
edit the latest entries in my spreadsheet,sheets.update
modify the current spreadsheet records,sheets.update
bring the existing sheet up to date,sheets.update
update my spreadsheet records with new data,sheets.update
alter the values already in the spreadsheet,sheets.update
refresh the current spreadsheet entries,sheets.update
make the latest changes to the spreadsheet,sheets.update
draft a project roadmap document,docs.create
draft a roadmap in Google Docs,docs.create
write a new project roadmap document,docs.create
create a roadmap document for the project,docs.create
make a fresh document for the project roadmap,docs.create
start a Google Doc for the roadmap,docs.create
prepare a new roadmap document,docs.create
begin a document outlining the project roadmap,docs.create
generate a project roadmap doc,docs.create
put together a new roadmap document,docs.create
add a new row for quarterly expenses in the ledger,sheets.write
insert a quarterly expense row into the ledger,sheets.write
record this quarterly expense as a new row,sheets.write
write the quarterly expense entry to the sheet,sheets.write
log a new expense row in the ledger,sheets.write
append the quarterly expense record to the spreadsheet,sheets.write
enter this expense as a new ledger row,sheets.write
add the latest expense line to the sheet,sheets.write
put a new quarterly expense entry in the ledger,sheets.write
save this expense record as a new row,sheets.write
send a follow-up email to client@example.com,email.send
email client@example.com with a follow-up,email.send
send a follow-up note to the client,email.send
follow up with client@example.com by email,email.send
write to the client again about the open request,email.send
send the client a reminder email,email.send
email the client to check on the response,email.send
contact client@example.com with a follow-up message,email.send
send another email to the client about the proposal,email.send
notify the client by email that I am following up,email.send
sched a call w/ Mike tmrw morning,calendar.create
schedule a call with Mike tomorrow morning,calendar.create
set up Mike call tmrw AM,calendar.create
book a call w Mike tomorrow,calendar.create
put Mike call on my calendar for tomorrow morning,calendar.create
create a calendar event for Mike tmrw,calendar.create
arrange a morning call with Mike,calendar.create
add the Mike call to my schedule,calendar.create
Mike call tomorrow morning,calendar.create
calendar invite for Mike tmrw AM,calendar.create
search Slack history for the deployment key,slack.history
look through Slack history for the deployment key,slack.history
find the deployment key in the Slack history,slack.history
show past Slack messages about the deployment key,slack.history
read the history of the deployment key discussion,slack.history
open the Slack conversation about the deployment key,slack.history
what was said earlier in Slack about the deployment key,slack.history
pull up older Slack posts mentioning the deployment key,slack.history
check the previous Slack discussion about the deployment key,slack.history
show me the message history for the deployment key,slack.history
add a thumbs up emoji to the last message in general,slack.send
react with a thumbs up to the last general message,slack.send
put a thumbs up reaction on the latest Slack message,slack.send
like the last message in the general channel,slack.send
add a checkmark reaction to the team message,slack.send
react to the deployment post with a thumbs up,slack.send
give the latest message a heart reaction,slack.send
